ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
10004272,JE779999,11/24/2018 15:40,0310X N MAIN ST,1130,OTHER OFFENSE,HARASSMENT BY TELEPHONE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1370,25,22,59,11,223266,2319824,2018,11/24/2018 15:40,41.98244,-87.673392
10004273,JE301935,3/25/2016 19:32,8048X N MAIN ST,0211,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1470,9,18,,13,224591,2318842,2016,3/25/2016 19:32,41.884289,-87.540874
10004274,JE356432,3/9/2015 21:06,8300X N MAIN ST,0851,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2410,22,20,14,18,223005,2318814,2015,3/9/2015 21:06,41.881446,-87.699487
10004275,JE575603,7/13/2017 16:10,0753X N MAIN ST,0234,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,FALSE,FALSE,2170,15,16,30,16,222250,2318362,2017,7/13/2017 16:10,41.836298,-87.77491
10004276,JE408824,9/26/2019 21:23,9257X N MAIN ST,1096,BURGLARY,UNLAWFUL ENTRY,STREET,FALSE,TRUE,1310,19,15,11,21,223230,2319604,2019,9/26/2019 21:23,41.960452,-87.676957
10004277,JE428781,5/9/2019 21:10,6856X N MAIN ST,1839,THEFT,RETAIL THEFT,STREET,FALSE,FALSE,1960,20,39,1,14,222520,2319142,2019,5/9/2019 21:10,41.914208,-87.747919
10004278,JE740391,9/1/2020 22:27,5889X N MAIN ST,0886,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2250,4,6,72,6,223615,2318020,2020,9/1/2020 22:27,41.80204,-87.638498
10004279,JE627079,12/23/2015 14:45,7058X N MAIN ST,0723,NARCOTICS,POSS: HEROIN(WHITE),STREET,FALSE,FALSE,1530,8,2,75,16,221823,2319720,2015,12/23/2015 14:45,41.972085,-87.817698
10004280,JE706342,10/1/2022 14:24,2206X N MAIN ST,1127,BATTERY,DOMESTIC BATTERY SIMPLE,RETAIL STORE,TRUE,FALSE,1140,19,7,67,22,226287,2317528,2022,10/1/2022 14:24,41.752818,-87.371221
10004281,JE362499,8/2/2018 22:41,5197X N MAIN ST,1450,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,FALSE,FALSE,1610,13,18,22,6,223294,2318486,2018,8/2/2018 22:41,41.848655,-87.670559
10004282,JE454766,8/11/2023 20:36,5622X N MAIN ST,1182,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,230,,13,45,18,223057,2319426,2023,8/11/2023 20:36,41.942609,-87.694251
10004283,JE366296,3/10/2021 9:49,4749X N MAIN ST,1363,THEFT,OVER $500,OTHER,FALSE,TRUE,2290,2,33,67,12,223180,2318796,2021,3/10/2021 9:49,41.87962,-87.681925
10004284,JE737504,4/2/2021 8:58,3055X N MAIN ST,1002,ROBBERY,ARMED: HANDGUN,RESIDENCE,TRUE,FALSE,510,15,29,65,26,224980,2319341,2021,4/2/2021 8:58,41.934106,-87.501959
10004285,JE244373,7/15/2021 22:53,8224X N MAIN ST,0261,BATTERY,SIMPLE,STREET,FALSE,FALSE,320,13,43,61,3,224230,2318303,2021,7/15/2021 22:53,41.830394,-87.576937
10004286,JE145570,6/18/2022 20:06,2860X N MAIN ST,0209,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,TRUE,FALSE,1350,8,28,9,16,224864,2319890,2022,6/18/2022 20:06,41.989002,-87.513502
10004287,JE626354,12/7/2017 20:06,4457X N MAIN ST,1408,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,140,2,2,2,3,226150,2317878,2017,12/7/2017 20:06,,-87.384941
10004288,JE964605,9/15/2022 18:40,8972X N MAIN ST,1305,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2440,1,6,12,24,223129,2318061,2022,9/15/2022 18:40,41.806126,-87.687069
10004289,JE472480,10/30/2023 17:49,9152X N MAIN ST,1870,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,290,19,10,60,25,223623,2318681,2023,10/30/2023 17:49,41.868156,-87.637675
10004290,JE403033,3/28/2018 0:15,5281X N MAIN ST,0872,NARCOTICS,POSS: HEROIN(WHITE),STREET,FALSE,TRUE,1970,24,20,55,18,224967,2317493,2018,3/28/2018 0:15,41.749308,-87.503299
10004291,JE316382,9/20/2022 19:40,6508X N MAIN ST,0772,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1230,10,32,6,21,221365,2318571,2022,9/20/2022 19:40,41.857144,
10004292,JE732561,10/11/2020 13:29,3034X N MAIN ST,1528,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,FALSE,FALSE,2020,1,33,29,8,225055,2317746,2020,10/11/2020 13:29,41.774659,-87.494465
10004293,JE660665,5/14/2023 23:24,9514X N MAIN ST,0875,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,ALLEY,FALSE,FALSE,280,5,25,52,14,224511,2318702,2023,5/14/2023 23:24,41.87026,-87.548814
10004294,JE864104,4/27/2019 16:46,7497X N MAIN ST,1880,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,160,22,33,55,23,224770,2319473,2019,4/27/2019 16:46,41.947369,-87.522931
10004295,JE489186,11/15/2023 21:18,9784X N MAIN ST,1021,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE,FALSE,FALSE,2540,11,39,60,16,223239,2319595,2023,11/15/2023 21:18,41.959503,-87.676092
10004296,JE141143,6/18/2022 18:50,7576X N MAIN ST,0751,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,2180,14,34,18,7,224902,2317907,2022,6/18/2022 18:50,41.790703,-87.509751
10004297,JE392600,4/29/2020 20:15,7662X N MAIN ST,1681,ASSAULT,SIMPLE,STREET,FALSE,FALSE,330,22,47,23,14,223941,2318646,2020,4/29/2020 20:15,41.864633,-87.605853
10004298,JE374221,10/15/2018 17:28,6597X N MAIN ST,0106,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,FALSE,FALSE,2030,12,10,11,15,223580,2317538,2018,10/15/2018 17:28,41.753825,-87.641903
10004299,JE638921,7/8/2016 12:04,7190X N MAIN ST,1493,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESTAURANT,TRUE,FALSE,520,21,33,68,1,223921,2318297,2016,7/8/2016 12:04,41.829778,-87.60788
10004300,JE449876,9/13/2023 17:43,8191X N MAIN ST,0915,PUBLIC PEACE VIOLATION,"MAKE THREATS, PUBLIC PLACE",RETAIL STORE,FALSE,FALSE,650,2,33,67,18,224202,2318100,2023,9/13/2023 17:43,41.810022,-87.579725
10004301,JE171759,5/11/2015 0:28,9851X N MAIN ST,1705,BATTERY,AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1160,5,13,11,12,223364,2319058,2015,5/11/2015 0:28,41.905838,-87.663503
10004302,JE425354,6/9/2018 0:18,7441X N MAIN ST,0106,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,TRUE,FALSE,2580,10,35,51,16,222914,2319388,2018,6/9/2018 0:18,41.93885,-87.708555
10004303,JE968982,6/18/2023 17:49,9597X N MAIN ST,0872,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,610,14,24,7,20,224511,2319344,2023,6/18/2023 17:49,41.934483,-87.548846
10004304,JE577263,8/1/2016 1:40,2925X N MAIN ST,0644,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1650,13,11,72,22,224049,2318587,2016,8/1/2016 1:40,41.858766,-87.595048
10004305,JE994476,12/31/2022 16:15,6524X N MAIN ST,0968,NARCOTICS,POSS: HEROIN(WHITE),STREET,FALSE,FALSE,260,22,40,10,17,224156,2317945,2022,12/31/2022 16:15,41.794527,-87.584312
10004306,JE851224,1/30/2015 23:17,0739X N MAIN ST,1075,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,2420,17,39,71,22,223683,2318222,2015,1/30/2015 23:17,41.822204,-87.631671
10004307,JE133927,11/19/2015 22:15,5132X N MAIN ST,0171,WEAPONS VIOLATION,UNLAWFUL USE WEAPON,STREET,FALSE,FALSE,890,13,7,12,16,224428,2320122,2015,11/19/2015 22:15,42.012214,-87.557196
10004308,JE392369,5/30/2020 15:57,6680X N MAIN ST,1810,BATTERY,SIMPLE,STREET,TRUE,FALSE,1030,10,21,11,26,221972,2318599,2020,5/30/2020 15:57,41.859965,-87.802791
10004309,JE535190,4/25/2017 3:59,4943X N MAIN ST,1627,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESTAURANT,FALSE,FALSE,990,21,27,52,7,225260,2318137,2017,4/25/2017 3:59,41.81372,-87.473971
10004310,JE633695,3/29/2017 10:14,6548X N MAIN ST,0781,THEFT,FROM BUILDING,STREET,FALSE,TRUE,1240,10,17,27,11,224841,2318494,2017,3/29/2017 10:14,41.849429,-87.51582
10004311,JE533293,4/22/2022 16:00,5995X N MAIN ST,0573,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1280,1,26,56,20,222391,2319251,2022,4/22/2022 16:00,41.925151,-87.760865
10004312,JE962200,9/29/2023 0:43,3408X N MAIN ST,0642,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,2130,11,10,36,9,223527,2320557,2023,9/29/2023 0:43,42.055738,-87.647286
10004313,JE326568,8/24/2023 22:37,5671X N MAIN ST,1978,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,FALSE,TRUE,140,22,17,26,12,223100,2319857,2023,8/24/2023 22:37,41.985709,-87.68999
10004314,JE318799,11/2/2020 17:17,9808X N MAIN ST,0414,BURGLARY,UNLAWFUL ENTRY,STREET,FALSE,FALSE,750,21,47,52,12,224404,2318647,2020,11/2/2020 17:17,41.864731,-87.559581
10004315,JE413763,8/16/2016 11:58,9550X N MAIN ST,0312,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1190,,50,36,25,224814,2318661,2016,8/16/2016 11:58,41.86611,-87.518571
10004316,JE688162,6/25/2023 0:30,1606X N MAIN ST,1279,BATTERY,AGGRAVATED,APARTMENT,TRUE,FALSE,1750,1,24,7,20,223313,2317790,2023,6/25/2023 0:30,41.779084,-87.668668
10004317,JE790817,5/15/2017 17:15,3996X N MAIN ST,1775,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1100,5,21,75,8,225719,2318668,2017,5/15/2017 17:15,41.866875,-87.428019
10004318,JE828104,1/19/2019 1:31,9954X N MAIN ST,0445,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1560,24,7,18,17,224145,2319558,2019,1/19/2019 1:31,41.955811,-87.585459
10004319,JE350596,5/17/2017 19:00,8717X N MAIN ST,0330,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2430,,40,22,9,224204,2318416,2017,5/17/2017 19:00,41.841607,-87.579543
10004320,JE815113,5/25/2021 21:05,9390X N MAIN ST,0994,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,TRUE,1680,3,7,61,5,224394,2317824,2021,5/25/2021 21:05,41.782491,-87.560577
10004321,JE692445,9/3/2016 9:15,2014X N MAIN ST,0609,ASSAULT,AGGRAVATED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1020,7,6,48,8,223622,2319537,2016,9/3/2016 9:15,41.95374,-87.63774
10004322,JE853252,6/17/2023 7:34,5098X N MAIN ST,0825,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1720,1,50,35,23,224554,2318344,2023,6/17/2023 7:34,41.834447,-87.544571
10004323,JE797436,4/25/2015 20:36,8134X N MAIN ST,0284,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1190,18,11,69,22,224487,2318672,2015,4/25/2015 20:36,41.867252,-87.551201
10004324,JE673990,1/5/2021 12:41,2639X N MAIN ST,1764,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1120,7,25,17,20,225107,2318890,2021,1/5/2021 12:41,41.889071,-87.489228
10004325,JE341894,11/2/2019 18:54,2319X N MAIN ST,1567,NARCOTICS,POSS: HEROIN(WHITE),STREET,FALSE,FALSE,2410,5,9,33,6,224071,2317946,2019,11/2/2019 18:54,41.794666,-87.592895
10004326,JE266263,3/28/2021 21:46,5578X N MAIN ST,0614,ROBBERY,ARMED: HANDGUN,STREET,FALSE,TRUE,970,5,34,63,18,222802,2319455,2021,3/28/2021 21:46,41.945565,-87.719737
10004327,JE194663,1/31/2015 10:17,7255X N MAIN ST,0968,BATTERY,AGGRAVATED,RESIDENCE,FALSE,FALSE,790,9,5,1,12,222593,2317856,2015,1/31/2015 10:17,41.78561,-87.740676
10004328,JE892368,3/18/2023 19:02,5732X N MAIN ST,0544,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,730,21,9,35,10,223850,2319581,2023,3/18/2023 19:02,41.958148,-87.614955
10004329,JE704773,6/19/2023 10:14,9622X N MAIN ST,0855,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,110,25,36,58,16,224516,2319639,2023,6/19/2023 10:14,41.963967,-87.548332
10004330,JE880024,7/16/2020 7:08,5280X N MAIN ST,1469,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2430,14,28,23,12,221208,2318436,2020,7/16/2020 7:08,41.843623,-87.879135
10004331,JE304670,12/1/2022 11:27,7350X N MAIN ST,1008,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,TRUE,FALSE,760,20,19,71,16,222577,2319723,2022,12/1/2022 11:27,41.972347,-87.742217
10004332,JE644050,7/21/2021 8:08,3895X N MAIN ST,0111,THEFT,OVER $500,APARTMENT,TRUE,FALSE,1180,18,9,7,18,223864,2319050,2021,7/21/2021 8:08,41.905064,-87.613578
10004333,JE722821,3/29/2015 16:46,8218X N MAIN ST,1153,ROBBERY,ARMED: HANDGUN,APARTMENT,FALSE,FALSE,530,2,38,17,12,223872,2318253,2015,3/29/2015 16:46,41.82534,-87.612752
10004334,JE305028,4/3/2022 21:45,5661X N MAIN ST,1490,THEFT,OVER $500,STREET,FALSE,FALSE,1540,3,14,7,24,222206,2319422,2022,4/3/2022 21:45,41.942246,-87.779327
10004335,JE275663,7/7/2021 23:08,5164X N MAIN ST,0277,THEFT,$500 AND UNDER,ALLEY,FALSE,TRUE,2130,22,11,22,16,224364,2320027,2021,7/7/2021 23:08,,-87.563569
10004336,JE449132,7/11/2016 14:54,4107X N MAIN ST,0533,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2120,2,15,23,6,222473,2318821,2016,7/11/2016 14:54,41.882196,-87.752635
10004337,JE344294,4/11/2022 17:29,7884X N MAIN ST,1681,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1350,4,23,7,13,223159,2317152,2022,4/11/2022 17:29,41.715228,-87.68408
10004338,JE961760,4/11/2019 14:00,9436X N MAIN ST,0431,NARCOTICS,POSS: HEROIN(WHITE),STREET,FALSE,FALSE,220,18,21,15,12,221875,2318301,2019,4/11/2019 14:00,41.830152,-87.812462
10004339,JE147640,3/31/2022 12:55,0353X N MAIN ST,1272,THEFT,RETAIL THEFT,STREET,FALSE,FALSE,1930,15,45,38,19,224086,2317564,2022,3/31/2022 12:55,41.756442,-87.591384
10004340,JE165477,9/27/2023 23:28,3846X N MAIN ST,0930,BATTERY,AGGRAVATED,STREET,FALSE,FALSE,2450,17,47,63,8,223705,2317659,2023,9/27/2023 23:28,41.765924,-87.629401
10004341,JE891506,11/18/2021 14:43,1732X N MAIN ST,0398,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,1570,14,33,36,17,225624,2319191,2021,11/18/2021 14:43,41.919182,-87.437578
10004342,JE667257,7/28/2017 7:44,6986X N MAIN ST,1387,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,950,10,43,24,26,224834,2318406,2017,7/28/2017 7:44,41.840676,-87.51653
10004343,JE942214,9/26/2022 10:48,7945X N MAIN ST,0267,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,870,15,43,64,2,224775,2319143,2022,9/26/2022 10:48,41.914343,-87.522488
10004344,JE343458,9/24/2021 21:51,6005X N MAIN ST,0486,THEFT,$500 AND UNDER,RETAIL STORE,FALSE,FALSE,2180,8,23,20,4,224439,2319874,2021,9/24/2021 21:51,41.987445,-87.556082
10004345,JE490964,4/7/2017 20:17,5252X N MAIN ST,1191,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2480,18,42,56,14,223875,2318254,2017,4/7/2017 20:17,41.825422,-87.612408
10004346,JE588928,5/21/2022 15:41,0926X N MAIN ST,0868,BATTERY,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,970,10,10,15,4,223346,2318941,2022,5/21/2022 15:41,41.894167,-87.665341
10004347,JE726429,7/10/2023 16:32,1879X N MAIN ST,1377,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,TRUE,1910,13,21,75,11,224183,2317733,2023,7/10/2023 16:32,41.773321,-87.581649
10004348,JE392130,6/2/2019 17:41,3655X N MAIN ST,0280,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1250,9,2,1,23,224665,2319550,2019,6/2/2019 17:41,41.955041,-87.533475
10004349,JE360064,4/24/2016 20:52,9097X N MAIN ST,0437,THEFT,RETAIL THEFT,APARTMENT,TRUE,FALSE,2240,9,16,21,13,222614,2319819,2016,4/24/2016 20:52,41.981967,-87.738548
10004350,JE638801,5/17/2021 15:52,9960X N MAIN ST,1380,BATTERY,AGGRAVATED,RESIDENCE,FALSE,FALSE,400,21,38,63,17,222356,2318964,2021,5/17/2021 15:52,41.896446,-87.764375
10004351,JE398842,8/27/2018 13:04,3907X N MAIN ST,0920,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,FALSE,2410,2,42,,9,223268,2319757,2018,8/27/2018 13:04,41.975757,-87.673135
10004352,JE746990,12/26/2020 13:38,4470X N MAIN ST,0201,CRIMINAL DAMAGE,TO PROPERTY,OTHER,TRUE,FALSE,1650,3,3,1,14,225123,2317962,2020,12/26/2020 13:38,41.796221,-87.487625
10004353,JE297349,1/24/2021 22:05,3124X N MAIN ST,0275,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1600,25,11,50,26,224147,2319535,2021,1/24/2021 22:05,41.953555,-87.585205
10004354,JE103055,11/7/2022 19:15,5518X N MAIN ST,1254,CRIMINAL DAMAGE,TO PROPERTY,STREET,TRUE,FALSE,1550,1,42,56,9,221367,2318451,2022,11/7/2022 19:15,41.845191,-87.863242
10004355,JE563064,3/19/2019 8:28,6158X N MAIN ST,0856,THEFT,$500 AND UNDER,STREET,TRUE,TRUE,2150,11,39,21,1,222978,2319554,2019,3/19/2019 8:28,41.955453,-87.702107
10004356,JE824123,2/14/2023 21:31,5856X N MAIN ST,1559,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,FALSE,FALSE,1620,7,6,68,12,225457,2318563,2023,2/14/2023 21:31,41.85631,-87.454248
10004357,JE368186,4/27/2019 4:46,7574X N MAIN ST,1144,ROBBERY,ARMED: HANDGUN,OTHER,FALSE,TRUE,470,25,27,67,18,223150,2318655,2019,4/27/2019 4:46,41.86558,-87.684974
10004358,JE839287,4/4/2020 14:40,3905X N MAIN ST,0460,NARCOTICS,POSS: HEROIN(WHITE),STREET,FALSE,TRUE,1630,15,3,28,1,224891,2318876,2020,4/4/2020 14:40,41.887657,-87.510881
10004359,JE853253,5/9/2016 6:29,2832X N MAIN ST,0769,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,FALSE,FALSE,1450,18,8,11,21,224622,2319300,2016,5/9/2016 6:29,41.930027,-87.537749
10004360,JE538959,4/17/2022 15:07,1614X N MAIN ST,1907,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,340,18,2,58,17,223732,2318080,2022,4/17/2022 15:07,41.80809,-87.626713
10004361,JE164066,12/14/2017 18:24,4161X N MAIN ST,1881,ROBBERY,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,450,12,39,,14,223435,2319143,2017,12/14/2017 18:24,41.91433,-87.656421
10004362,JE415965,10/18/2018 10:16,7217X N MAIN ST,1263,BATTERY,AGGRAVATED,STREET,FALSE,FALSE,2140,12,6,77,13,225796,2319160,2018,10/18/2018 10:16,41.916002,-87.420328
10004363,JE129414,11/25/2021 17:01,9626X N MAIN ST,0143,THEFT,FROM BUILDING,APARTMENT,TRUE,FALSE,2480,21,20,40,19,222992,2317433,2021,11/25/2021 17:01,41.74338,-87.700703
10004364,JE358121,3/13/2019 1:09,9039X N MAIN ST,1949,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,TRUE,FALSE,1260,25,48,28,26,224554,2319467,2019,3/13/2019 1:09,41.946799,-87.544559
10004365,JE879129,7/19/2022 18:03,6592X N MAIN ST,1095,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,480,9,42,39,6,224415,2317763,2022,7/19/2022 18:03,41.776321,-87.558497
10004366,JE109494,3/1/2016 0:53,6626X N MAIN ST,1986,THEFT,RETAIL THEFT,ALLEY,FALSE,FALSE,2100,18,5,14,5,225089,2318749,2016,3/1/2016 0:53,41.874914,-87.491037
10004367,JE334606,12/4/2023 10:30,5363X N MAIN ST,0187,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,FALSE,1690,14,48,66,2,223150,2319670,2023,12/4/2023 10:30,41.967064,-87.684952
10004368,JE535292,8/22/2016 22:29,2807X N MAIN ST,0522,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1650,21,15,46,6,224598,2318828,2016,8/22/2016 22:29,41.882889,-87.540158
10004369,JE459988,3/3/2020 8:40,5502X N MAIN ST,1134,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,TRUE,TRUE,2390,7,9,56,4,224331,2318297,2020,3/3/2020 8:40,41.829722,-87.566844
10004370,JE186227,11/30/2017 9:08,9025X N MAIN ST,0362,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1750,25,9,8,2,222121,2318852,2017,11/30/2017 9:08,41.885203,-87.787884
10004371,JE593927,9/2/2022 11:14,5061X N MAIN ST,0134,THEFT,RETAIL THEFT,ALLEY,TRUE,FALSE,340,,50,48,8,222513,2318652,2022,9/2/2022 11:14,41.865228,-87.748638
10004372,JE439472,10/25/2018 21:25,6795X N MAIN ST,0463,BATTERY,SIMPLE,OTHER,FALSE,FALSE,2500,24,36,59,11,223889,2319585,2018,10/25/2018 21:25,41.958569,-87.611043
10004373,JE349301,9/16/2020 8:16,6205X N MAIN ST,0689,THEFT,OVER $500,STREET,FALSE,FALSE,380,12,10,76,14,222497,2318999,2020,9/16/2020 8:16,41.899965,-87.750233
10004374,JE781012,3/27/2020 14:48,3429X N MAIN ST,1571,BATTERY,SIMPLE,RESTAURANT,FALSE,TRUE,430,6,7,56,25,224305,2319669,2020,3/27/2020 14:48,41.966941,-87.569427
10004375,JE187745,10/4/2020 19:02,5479X N MAIN ST,0788,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,OTHER,TRUE,FALSE,2580,22,6,18,26,224308,2318669,2020,10/4/2020 19:02,41.866932,-87.56912
10004376,JE404470,3/1/2016 8:34,0250X N MAIN ST,1850,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1300,19,46,10,19,223829,2318000,2016,3/1/2016 8:34,41.800073,-87.617043
10004377,JE558200,10/27/2022 10:45,6361X N MAIN ST,2000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1920,13,10,45,7,222397,2318411,2022,10/27/2022 10:45,41.84116,-87.7602
10004378,JE339237,2/24/2016 5:31,4999X N MAIN ST,0851,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1320,,18,16,21,223488,2318838,2016,2/24/2016 5:31,41.883814,-87.651126
10004379,JE318303,4/9/2019 17:22,0096X N MAIN ST,0196,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,FALSE,FALSE,570,10,12,17,8,224972,2319563,2019,4/9/2019 17:22,41.95634,-87.502747
10004380,JE794229,7/7/2019 5:24,3156X N MAIN ST,1607,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,TRUE,FALSE,2540,23,23,11,26,223306,2318220,2019,7/7/2019 5:24,41.822047,-87.669312
10004381,JE172048,1/11/2022 21:47,5190X N MAIN ST,0373,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1670,6,29,2,26,224346,2318158,2022,1/11/2022 21:47,41.815813,-87.565394
10004382,JE549801,6/27/2021 11:13,4206X N MAIN ST,0357,WEAPONS VIOLATION,UNLAWFUL USE WEAPON,RESTAURANT,TRUE,TRUE,2530,23,45,15,24,224136,2318851,2021,6/27/2021 11:13,41.885116,-87.586338
10004383,JE178811,7/8/2023 20:53,0658X N MAIN ST,0259,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,FALSE,TRUE,2320,4,2,34,13,223021,2318110,2023,7/8/2023 20:53,41.811007,-87.697891
10004384,JE968275,1/31/2017 20:41,6342X N MAIN ST,1940,THEFT,FROM BUILDING,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2170,13,46,45,3,224862,2319685,2017,1/31/2017 20:41,41.968513,-87.513727
10004385,JE242036,9/12/2021 16:22,7527X N MAIN ST,1682,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1450,8,37,24,24,224143,2320089,2021,9/12/2021 16:22,42.008901,-87.585696
10004386,JE615601,11/7/2023 9:13,6705X N MAIN ST,1325,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1910,14,23,60,16,223353,2319484,2023,11/7/2023 9:13,41.94847,-87.664648
10004387,JE681046,5/23/2017 10:36,9287X N MAIN ST,0304,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,700,25,5,22,21,224119,2320242,2017,5/23/2017 10:36,42.024232,-87.588055
10004388,JE179921,8/26/2017 23:16,6656X N MAIN ST,0169,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,TRUE,FALSE,770,22,30,70,22,221987,2317256,2017,8/26/2017 23:16,41.725669,-87.801264
10004389,JE812011,8/16/2016 20:10,4441X N MAIN ST,1399,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,840,9,30,39,18,224525,2319279,2016,8/16/2016 20:10,41.927922,-87.547464
10004390,JE425466,6/16/2022 14:25,4936X N MAIN ST,0772,BATTERY,AGGRAVATED,RESIDENCE,FALSE,TRUE,770,6,8,48,15,222103,2319570,2022,6/16/2022 14:25,41.957066,-87.789631
10004391,JE602948,1/17/2016 21:16,1053X N MAIN ST,0549,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1580,3,18,30,18,221271,2317823,2016,1/17/2016 21:16,41.782379,-87.872812
